,device_name,assetnum,location,gmtoolno,description,gmassettype,gmstation,gmmaintainer,gmmecenter,status,siteid,manufacturer,zone,sub_zone,station_number,item,item_number,process,process_number,plant_group,plant_group_number,provided_by
1673,AD003R01B05,9.00001E+11,BS.AD.STA.003,F348582_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F348582,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1674,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214723,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214723,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1675,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F214169,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F214169,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1676,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348161_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348161,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1677,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F216151,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F216151,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1678,AD003R01B05,9.00001E+11,BS.AD.STA.003,F348639_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F348639,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1679,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F213712,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F213712,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1680,AD004R01B05,9.00001E+11,BS.AD.STA.004,F348178_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F348178,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1681,AD003R01B05,9.00001E+11,BS.AD.STA.003,F343371_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F343371,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1682,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346580_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346580,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1683,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F215261,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F215261,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1684,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F212245,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F212245,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1685,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F215496,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F215496,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1686,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F211243,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F211243,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1687,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211427,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211427,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1688,AD003R01B05,9.00001E+11,BS.AD.STA.003,F347385_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F347385,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1689,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348605_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348605,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1690,AD003R01B05,9.00001E+11,BS.AD.STA.003,F343158_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F343158,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1691,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F211202,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F211202,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1692,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F216585,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F216585,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1693,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211387,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211387,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1694,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F216005,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F216005,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1695,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214232,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214232,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1696,AD004R01B05,9.00001E+11,BS.AD.STA.004,F348243_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F348243,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1697,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F212742,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F212742,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1698,AD002R01B05,9.00001E+11,BS.AD.STA.002,F346542_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F346542,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1699,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347195_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347195,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1700,AD002R01B05,9.00001E+11,BS.AD.STA.002,F342719_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F342719,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1701,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F212454,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F212454,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1702,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F212711,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F212711,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1703,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F215877,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F215877,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1704,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F213732,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F213732,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1705,AD003R01B05,9.00001E+11,BS.AD.STA.003,F347183_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F347183,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1706,AD002R02B05,9.00001E+11,BS.AD.STA.002,F348356_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F348356,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1707,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F210741,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F210741,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1708,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F210533,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F210533,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1709,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F215972,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F215972,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1710,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F210316,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F210316,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1711,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F210133,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F210133,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1712,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F210921,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F210921,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1713,AD002R02B05,9.00001E+11,BS.AD.STA.002,F342986_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F342986,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1714,AD004R01B05,9.00001E+11,BS.AD.STA.004,F344302_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F344302,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1715,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214621,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214621,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1716,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F214130,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F214130,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1717,AD002R01B05,9.00001E+11,BS.AD.STA.002,F343420_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F343420,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1718,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214193,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214193,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1719,AD002R01B05,9.00001E+11,BS.AD.STA.002,F344418_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F344418,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1720,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F213088,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F213088,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1721,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F213809,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F213809,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1722,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214514,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214514,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1723,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F216817,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F216817,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1724,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F215255,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F215255,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1725,AD004R01B05,9.00001E+11,BS.AD.STA.004,F345784_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F345784,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1726,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216608,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216608,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1727,AD003R01B05,9.00001E+11,BS.AD.STA.003,F346733_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F346733,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1728,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347685_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347685,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1729,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F213311,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F213311,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1730,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F216845,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F216845,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1731,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348510_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348510,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1732,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F213422,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F213422,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1733,AD002R02B05,9.00001E+11,BS.AD.STA.002,F348634_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F348634,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1734,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346950_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346950,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1735,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347587_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347587,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1736,AD002R01B05,9.00001E+11,BS.AD.STA.002,F346075_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F346075,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1737,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F214429,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F214429,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1738,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F213189,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F213189,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1739,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F213196,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F213196,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1740,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214295,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214295,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1741,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F213603,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F213603,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1742,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F213053,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F213053,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1743,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348145_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348145,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1744,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F214379,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F214379,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1745,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F213412,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F213412,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1746,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F213385,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F213385,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1747,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348196_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348196,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1748,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F210342,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F210342,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1749,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F212383,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F212383,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1750,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F215357,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F215357,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1751,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214203,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214203,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1752,AD003R01B05,9.00001E+11,BS.AD.STA.003,F346202_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F346202,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1753,AD003R01B05,9.00001E+11,BS.AD.STA.003,F342288_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F342288,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1754,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348071_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348071,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1755,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F215143,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F215143,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1756,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216192,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216192,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1757,AD003R01B05,9.00001E+11,BS.AD.STA.003,F344405_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F344405,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1758,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F215804,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F215804,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1759,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214495,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214495,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1760,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216631,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216631,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1761,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F212282,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F212282,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1762,AD004R01B05,9.00001E+11,BS.AD.STA.004,F343424_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F343424,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1763,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F214595,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F214595,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1764,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F215421,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F215421,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1765,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F214106,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F214106,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1766,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F212132,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F212132,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1767,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214494,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214494,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1768,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211221,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211221,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1769,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F215204,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F215204,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1770,AD002R02B05,9.00001E+11,BS.AD.STA.002,F346303_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F346303,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1771,AD002R02B05,9.00001E+11,BS.AD.STA.002,F344816_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F344816,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1772,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F216192,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F216192,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1773,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F212085,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F212085,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
